,country,year,gas,emissions_quantity tonnes
8351,SVK,2021,co2,0.0
8352,SVK,2021,co2e_100yr,135743.72577025095
8353,SVK,2021,co2e_20yr,407231.1773107529
8354,SVK,2021,n2o,0.0
8355,SVK,2022,ch4,4847.990206080392
8356,SVK,2022,co2,0.0
8357,SVK,2022,co2e_100yr,135743.72577025095
8358,SVK,2022,co2e_20yr,407231.1773107529
8359,SVK,2022,n2o,0.0
8360,SVN,2015,ch4,15654.968373801266
8361,SVN,2015,co2,0.0
8362,SVN,2015,co2e_100yr,438339.11446643545
8363,SVN,2015,co2e_20yr,1315017.3433993063
8364,SVN,2015,n2o,0.0
8365,SVN,2016,ch4,15654.968373801266
8366,SVN,2016,co2,0.0
8367,SVN,2016,co2e_100yr,438339.11446643545
8368,SVN,2016,co2e_20yr,1315017.3433993063
8369,SVN,2016,n2o,0.0
8370,SVN,2017,ch4,15654.968373801266
8371,SVN,2017,co2,0.0
8372,SVN,2017,co2e_100yr,438339.11446643545
8373,SVN,2017,co2e_20yr,1315017.3433993063
8374,SVN,2017,n2o,0.0
8375,SVN,2018,ch4,15654.968373801266
8376,SVN,2018,co2,0.0
8377,SVN,2018,co2e_100yr,438339.11446643545
8378,SVN,2018,co2e_20yr,1315017.3433993063
8379,SVN,2018,n2o,0.0
8380,SVN,2019,ch4,15654.968373801266
8381,SVN,2019,co2,0.0
8382,SVN,2019,co2e_100yr,438339.11446643545
8383,SVN,2019,co2e_20yr,1315017.3433993063
8384,SVN,2019,n2o,0.0
8385,SVN,2020,ch4,15654.968373801266
8386,SVN,2020,co2,0.0
8387,SVN,2020,co2e_100yr,438339.11446643545
8388,SVN,2020,co2e_20yr,1315017.3433993063
8389,SVN,2020,n2o,0.0
8390,SVN,2021,ch4,15654.968373801266
8391,SVN,2021,co2,0.0
8392,SVN,2021,co2e_100yr,438339.11446643545
8393,SVN,2021,co2e_20yr,1315017.3433993063
8394,SVN,2021,n2o,0.0
8395,SVN,2022,ch4,15654.968373801266
8396,SVN,2022,co2,0.0
8397,SVN,2022,co2e_100yr,438339.11446643545
8398,SVN,2022,co2e_20yr,1315017.3433993063
8399,SVN,2022,n2o,0.0
8400,SWE,2015,ch4,0.0
8401,SWE,2015,co2,0.0
8402,SWE,2015,co2e_100yr,0.0
8403,SWE,2015,co2e_20yr,0.0
8404,SWE,2015,n2o,0.0
8405,SWE,2016,ch4,0.0
8406,SWE,2016,co2,0.0
8407,SWE,2016,co2e_100yr,0.0
8408,SWE,2016,co2e_20yr,0.0
8409,SWE,2016,n2o,0.0
8410,SWE,2017,ch4,0.0
8411,SWE,2017,co2,0.0
8412,SWE,2017,co2e_100yr,0.0
8413,SWE,2017,co2e_20yr,0.0
8414,SWE,2017,n2o,0.0
8415,SWE,2018,ch4,0.0
8416,SWE,2018,co2,0.0
8417,SWE,2018,co2e_100yr,0.0
8418,SWE,2018,co2e_20yr,0.0
8419,SWE,2018,n2o,0.0
8420,SWE,2019,ch4,0.0
8421,SWE,2019,co2,0.0
8422,SWE,2019,co2e_100yr,0.0
8423,SWE,2019,co2e_20yr,0.0
8424,SWE,2019,n2o,0.0
8425,SWE,2020,ch4,0.0
8426,SWE,2020,co2,0.0
8427,SWE,2020,co2e_100yr,0.0
8428,SWE,2020,co2e_20yr,0.0
8429,SWE,2020,n2o,0.0
8430,SWE,2021,ch4,0.0
8431,SWE,2021,co2,0.0
8432,SWE,2021,co2e_100yr,0.0
8433,SWE,2021,co2e_20yr,0.0
8434,SWE,2021,n2o,0.0
8435,SWE,2022,ch4,0.0
8436,SWE,2022,co2,0.0
8437,SWE,2022,co2e_100yr,0.0
8438,SWE,2022,co2e_20yr,0.0
8439,SWE,2022,n2o,0.0
8440,SWZ,2015,ch4,2704.5500918179964
8441,SWZ,2015,co2,0.0
8442,SWZ,2015,co2e_100yr,75727.4025709039
8443,SWZ,2015,co2e_20yr,227182.2077127117
8444,SWZ,2015,n2o,0.0
8445,SWZ,2016,ch4,2704.5500918179964
8446,SWZ,2016,co2,0.0
8447,SWZ,2016,co2e_100yr,75727.4025709039
8448,SWZ,2016,co2e_20yr,227182.2077127117
8449,SWZ,2016,n2o,0.0
8450,SWZ,2017,ch4,2704.5500918179964
8451,SWZ,2017,co2,0.0
8452,SWZ,2017,co2e_100yr,75727.4025709039
8453,SWZ,2017,co2e_20yr,227182.2077127117
8454,SWZ,2017,n2o,0.0
8455,SWZ,2018,ch4,2704.5500918179964
8456,SWZ,2018,co2,0.0
8457,SWZ,2018,co2e_100yr,75727.4025709039
8458,SWZ,2018,co2e_20yr,227182.2077127117
8459,SWZ,2018,n2o,0.0
8460,SWZ,2019,ch4,2704.5500918179964
8461,SWZ,2019,co2,0.0
8462,SWZ,2019,co2e_100yr,75727.4025709039
8463,SWZ,2019,co2e_20yr,227182.2077127117
8464,SWZ,2019,n2o,0.0
8465,SWZ,2020,ch4,2704.5500918179964
8466,SWZ,2020,co2,0.0
8467,SWZ,2020,co2e_100yr,75727.4025709039
8468,SWZ,2020,co2e_20yr,227182.2077127117
8469,SWZ,2020,n2o,0.0
8470,SWZ,2021,ch4,2704.5500918179964
8471,SWZ,2021,co2,0.0
8472,SWZ,2021,co2e_100yr,75727.4025709039
8473,SWZ,2021,co2e_20yr,227182.2077127117
8474,SWZ,2021,n2o,0.0
8475,SWZ,2022,ch4,2704.5500918179964
8476,SWZ,2022,co2,0.0
8477,SWZ,2022,co2e_100yr,75727.4025709039
8478,SWZ,2022,co2e_20yr,227182.2077127117
8479,SWZ,2022,n2o,0.0
8480,SXM,2015,ch4,0.0
8481,SXM,2015,co2,0.0
8482,SXM,2015,co2e_100yr,0.0
8483,SXM,2015,co2e_20yr,0.0
8484,SXM,2015,n2o,0.0
8485,SXM,2016,ch4,0.0
8486,SXM,2016,co2,0.0
8487,SXM,2016,co2e_100yr,0.0
8488,SXM,2016,co2e_20yr,0.0
8489,SXM,2016,n2o,0.0
8490,SXM,2017,ch4,0.0
8491,SXM,2017,co2,0.0
8492,SXM,2017,co2e_100yr,0.0
8493,SXM,2017,co2e_20yr,0.0
8494,SXM,2017,n2o,0.0
8495,SXM,2018,ch4,0.0
8496,SXM,2018,co2,0.0
8497,SXM,2018,co2e_100yr,0.0
8498,SXM,2018,co2e_20yr,0.0
8499,SXM,2018,n2o,0.0
8500,SXM,2019,ch4,0.0
8501,SXM,2019,co2,0.0
8502,SXM,2019,co2e_100yr,0.0
8503,SXM,2019,co2e_20yr,0.0
8504,SXM,2019,n2o,0.0
8505,SXM,2020,ch4,0.0
8506,SXM,2020,co2,0.0
8507,SXM,2020,co2e_100yr,0.0
8508,SXM,2020,co2e_20yr,0.0
8509,SXM,2020,n2o,0.0
8510,SXM,2021,ch4,0.0
8511,SXM,2021,co2,0.0
8512,SXM,2021,co2e_100yr,0.0
8513,SXM,2021,co2e_20yr,0.0
8514,SXM,2021,n2o,0.0
8515,SXM,2022,ch4,0.0
8516,SXM,2022,co2,0.0
8517,SXM,2022,co2e_100yr,0.0
8518,SXM,2022,co2e_20yr,0.0
8519,SXM,2022,n2o,0.0
8520,SYC,2015,ch4,0.0
8521,SYC,2015,co2,0.0
8522,SYC,2015,co2e_100yr,0.0
8523,SYC,2015,co2e_20yr,0.0
8524,SYC,2015,n2o,0.0
8525,SYC,2016,ch4,0.0
8526,SYC,2016,co2,0.0
8527,SYC,2016,co2e_100yr,0.0
8528,SYC,2016,co2e_20yr,0.0
8529,SYC,2016,n2o,0.0
8530,SYC,2017,ch4,0.0
8531,SYC,2017,co2,0.0
8532,SYC,2017,co2e_100yr,0.0
8533,SYC,2017,co2e_20yr,0.0
8534,SYC,2017,n2o,0.0
8535,SYC,2018,ch4,0.0
8536,SYC,2018,co2,0.0
8537,SYC,2018,co2e_100yr,0.0
8538,SYC,2018,co2e_20yr,0.0
8539,SYC,2018,n2o,0.0
8540,SYC,2019,ch4,0.0
8541,SYC,2019,co2,0.0
8542,SYC,2019,co2e_100yr,0.0
8543,SYC,2019,co2e_20yr,0.0
8544,SYC,2019,n2o,0.0
8545,SYC,2020,ch4,0.0
8546,SYC,2020,co2,0.0
8547,SYC,2020,co2e_100yr,0.0
8548,SYC,2020,co2e_20yr,0.0
8549,SYC,2020,n2o,0.0
8550,SYC,2021,ch4,0.0
8551,SYC,2021,co2,0.0
8552,SYC,2021,co2e_100yr,0.0
8553,SYC,2021,co2e_20yr,0.0
8554,SYC,2021,n2o,0.0
8555,SYC,2022,ch4,0.0
8556,SYC,2022,co2,0.0
8557,SYC,2022,co2e_100yr,0.0
8558,SYC,2022,co2e_20yr,0.0
8559,SYC,2022,n2o,0.0
8560,SYR,2015,ch4,0.0
8561,SYR,2015,co2,0.0
8562,SYR,2015,co2e_100yr,0.0
8563,SYR,2015,co2e_20yr,0.0
8564,SYR,2015,n2o,0.0
8565,SYR,2016,ch4,0.0
8566,SYR,2016,co2,0.0
8567,SYR,2016,co2e_100yr,0.0
8568,SYR,2016,co2e_20yr,0.0
8569,SYR,2016,n2o,0.0
8570,SYR,2017,ch4,0.0
8571,SYR,2017,co2,0.0
8572,SYR,2017,co2e_100yr,0.0
8573,SYR,2017,co2e_20yr,0.0
8574,SYR,2017,n2o,0.0
8575,SYR,2018,ch4,0.0
8576,SYR,2018,co2,0.0
8577,SYR,2018,co2e_100yr,0.0
8578,SYR,2018,co2e_20yr,0.0
8579,SYR,2018,n2o,0.0
8580,SYR,2019,ch4,0.0
8581,SYR,2019,co2,0.0
8582,SYR,2019,co2e_100yr,0.0
8583,SYR,2019,co2e_20yr,0.0
8584,SYR,2019,n2o,0.0
8585,SYR,2020,ch4,0.0
8586,SYR,2020,co2,0.0
8587,SYR,2020,co2e_100yr,0.0
8588,SYR,2020,co2e_20yr,0.0
8589,SYR,2020,n2o,0.0
8590,SYR,2021,ch4,0.0
8591,SYR,2021,co2,0.0
8592,SYR,2021,co2e_100yr,0.0
8593,SYR,2021,co2e_20yr,0.0
8594,SYR,2021,n2o,0.0
8595,SYR,2022,ch4,0.0
8596,SYR,2022,co2,0.0
8597,SYR,2022,co2e_100yr,0.0
8598,SYR,2022,co2e_20yr,0.0
8599,SYR,2022,n2o,0.0
8600,TCA,2015,ch4,0.0
8601,TCA,2015,co2,0.0
8602,TCA,2015,co2e_100yr,0.0
8603,TCA,2015,co2e_20yr,0.0
8604,TCA,2015,n2o,0.0
8605,TCA,2016,ch4,0.0
8606,TCA,2016,co2,0.0
8607,TCA,2016,co2e_100yr,0.0
8608,TCA,2016,co2e_20yr,0.0
8609,TCA,2016,n2o,0.0
8610,TCA,2017,ch4,0.0
8611,TCA,2017,co2,0.0
8612,TCA,2017,co2e_100yr,0.0
8613,TCA,2017,co2e_20yr,0.0
8614,TCA,2017,n2o,0.0
8615,TCA,2018,ch4,0.0
8616,TCA,2018,co2,0.0
8617,TCA,2018,co2e_100yr,0.0
8618,TCA,2018,co2e_20yr,0.0
8619,TCA,2018,n2o,0.0
8620,TCA,2019,ch4,0.0
8621,TCA,2019,co2,0.0
8622,TCA,2019,co2e_100yr,0.0
8623,TCA,2019,co2e_20yr,0.0
8624,TCA,2019,n2o,0.0
8625,TCA,2020,ch4,0.0
8626,TCA,2020,co2,0.0
8627,TCA,2020,co2e_100yr,0.0
8628,TCA,2020,co2e_20yr,0.0
8629,TCA,2020,n2o,0.0
8630,TCA,2021,ch4,0.0
8631,TCA,2021,co2,0.0
8632,TCA,2021,co2e_100yr,0.0
8633,TCA,2021,co2e_20yr,0.0
8634,TCA,2021,n2o,0.0
8635,TCA,2022,ch4,0.0
8636,TCA,2022,co2,0.0
8637,TCA,2022,co2e_100yr,0.0
8638,TCA,2022,co2e_20yr,0.0
8639,TCA,2022,n2o,0.0
8640,TCD,2015,ch4,0.0
8641,TCD,2015,co2,0.0
8642,TCD,2015,co2e_100yr,0.0
8643,TCD,2015,co2e_20yr,0.0
8644,TCD,2015,n2o,0.0
8645,TCD,2016,ch4,0.0
8646,TCD,2016,co2,0.0
8647,TCD,2016,co2e_100yr,0.0
8648,TCD,2016,co2e_20yr,0.0
8649,TCD,2016,n2o,0.0
8650,TCD,2017,ch4,0.0
8651,TCD,2017,co2,0.0
8652,TCD,2017,co2e_100yr,0.0
8653,TCD,2017,co2e_20yr,0.0
8654,TCD,2017,n2o,0.0
8655,TCD,2018,ch4,0.0
8656,TCD,2018,co2,0.0
8657,TCD,2018,co2e_100yr,0.0
8658,TCD,2018,co2e_20yr,0.0
8659,TCD,2018,n2o,0.0
8660,TCD,2019,ch4,0.0
8661,TCD,2019,co2,0.0
8662,TCD,2019,co2e_100yr,0.0
8663,TCD,2019,co2e_20yr,0.0
8664,TCD,2019,n2o,0.0
8665,TCD,2020,ch4,0.0
8666,TCD,2020,co2,0.0
8667,TCD,2020,co2e_100yr,0.0
8668,TCD,2020,co2e_20yr,0.0
8669,TCD,2020,n2o,0.0
8670,TCD,2021,ch4,0.0
8671,TCD,2021,co2,0.0
8672,TCD,2021,co2e_100yr,0.0
8673,TCD,2021,co2e_20yr,0.0
8674,TCD,2021,n2o,0.0
8675,TCD,2022,ch4,0.0
8676,TCD,2022,co2,0.0
8677,TCD,2022,co2e_100yr,0.0
8678,TCD,2022,co2e_20yr,0.0
8679,TCD,2022,n2o,0.0
8680,TGO,2015,ch4,0.0
8681,TGO,2015,co2,0.0
8682,TGO,2015,co2e_100yr,0.0
8683,TGO,2015,co2e_20yr,0.0
8684,TGO,2015,n2o,0.0
8685,TGO,2016,ch4,0.0
8686,TGO,2016,co2,0.0
8687,TGO,2016,co2e_100yr,0.0
8688,TGO,2016,co2e_20yr,0.0
8689,TGO,2016,n2o,0.0
8690,TGO,2017,ch4,0.0
8691,TGO,2017,co2,0.0
8692,TGO,2017,co2e_100yr,0.0
8693,TGO,2017,co2e_20yr,0.0
8694,TGO,2017,n2o,0.0
8695,TGO,2018,ch4,0.0
8696,TGO,2018,co2,0.0
8697,TGO,2018,co2e_100yr,0.0
8698,TGO,2018,co2e_20yr,0.0
8699,TGO,2018,n2o,0.0
8700,TGO,2019,ch4,0.0
8701,TGO,2019,co2,0.0
8702,TGO,2019,co2e_100yr,0.0
8703,TGO,2019,co2e_20yr,0.0
8704,TGO,2019,n2o,0.0
8705,TGO,2020,ch4,0.0
8706,TGO,2020,co2,0.0
8707,TGO,2020,co2e_100yr,0.0
8708,TGO,2020,co2e_20yr,0.0
8709,TGO,2020,n2o,0.0
8710,TGO,2021,ch4,0.0
8711,TGO,2021,co2,0.0
8712,TGO,2021,co2e_100yr,0.0
8713,TGO,2021,co2e_20yr,0.0
8714,TGO,2021,n2o,0.0
8715,TGO,2022,ch4,0.0
8716,TGO,2022,co2,0.0
8717,TGO,2022,co2e_100yr,0.0
8718,TGO,2022,co2e_20yr,0.0
8719,TGO,2022,n2o,0.0
8720,THA,2015,ch4,83476.33136094676
8721,THA,2015,co2,0.0
8722,THA,2015,co2e_100yr,2337337.278106509
8723,THA,2015,co2e_20yr,7012011.834319528
8724,THA,2015,n2o,0.0
8725,THA,2016,ch4,83476.33136094676
8726,THA,2016,co2,0.0
8727,THA,2016,co2e_100yr,2337337.278106509
8728,THA,2016,co2e_20yr,7012011.834319528
8729,THA,2016,n2o,0.0
8730,THA,2017,ch4,83476.33136094676
8731,THA,2017,co2,0.0
8732,THA,2017,co2e_100yr,2337337.278106509
8733,THA,2017,co2e_20yr,7012011.834319528
8734,THA,2017,n2o,0.0
8735,THA,2018,ch4,83476.33136094676
8736,THA,2018,co2,0.0
8737,THA,2018,co2e_100yr,2337337.278106509
8738,THA,2018,co2e_20yr,7012011.834319528
8739,THA,2018,n2o,0.0
8740,THA,2019,ch4,83476.33136094676
8741,THA,2019,co2,0.0
8742,THA,2019,co2e_100yr,2337337.278106509
8743,THA,2019,co2e_20yr,7012011.834319528
8744,THA,2019,n2o,0.0
8745,THA,2020,ch4,83476.33136094676
8746,THA,2020,co2,0.0
8747,THA,2020,co2e_100yr,2337337.278106509
8748,THA,2020,co2e_20yr,7012011.834319528
8749,THA,2020,n2o,0.0
8750,THA,2021,ch4,83476.33136094676
8751,THA,2021,co2,0.0
8752,THA,2021,co2e_100yr,2337337.278106509
8753,THA,2021,co2e_20yr,7012011.834319528
8754,THA,2021,n2o,0.0
8755,THA,2022,ch4,83476.33136094676
8756,THA,2022,co2,0.0
8757,THA,2022,co2e_100yr,2337337.278106509
8758,THA,2022,co2e_20yr,7012011.834319528
8759,THA,2022,n2o,0.0
8760,TJK,2015,ch4,13381.350744745969
8761,TJK,2015,co2,0.0
8762,TJK,2015,co2e_100yr,374677.8208528871
8763,TJK,2015,co2e_20yr,1124033.4625586614
8764,TJK,2015,n2o,0.0
8765,TJK,2016,ch4,13650.683533972657
8766,TJK,2016,co2,0.0
8767,TJK,2016,co2e_100yr,382219.1389512344
8768,TJK,2016,co2e_20yr,1146657.416853703
8769,TJK,2016,n2o,0.0
8770,TJK,2017,ch4,13650.683533972657
8771,TJK,2017,co2,0.0
8772,TJK,2017,co2e_100yr,382219.1389512344
8773,TJK,2017,co2e_20yr,1146657.416853703
8774,TJK,2017,n2o,0.0
8775,TJK,2018,ch4,13650.683533972657
8776,TJK,2018,co2,0.0
8777,TJK,2018,co2e_100yr,382219.1389512344
8778,TJK,2018,co2e_20yr,1146657.416853703
8779,TJK,2018,n2o,0.0
8780,TJK,2019,ch4,13650.683533972657
8781,TJK,2019,co2,0.0
8782,TJK,2019,co2e_100yr,382219.1389512344
8783,TJK,2019,co2e_20yr,1146657.416853703
8784,TJK,2019,n2o,0.0
8785,TJK,2020,ch4,13650.683533972657
8786,TJK,2020,co2,0.0
8787,TJK,2020,co2e_100yr,382219.1389512344
8788,TJK,2020,co2e_20yr,1146657.416853703
8789,TJK,2020,n2o,0.0
8790,TJK,2021,ch4,13650.683533972657
8791,TJK,2021,co2,0.0
8792,TJK,2021,co2e_100yr,382219.1389512344
8793,TJK,2021,co2e_20yr,1146657.416853703
8794,TJK,2021,n2o,0.0
8795,TJK,2022,ch4,13650.683533972657
8796,TJK,2022,co2,0.0
8797,TJK,2022,co2e_100yr,382219.1389512344
8798,TJK,2022,co2e_20yr,1146657.416853703
8799,TJK,2022,n2o,0.0
8800,TKL,2015,ch4,0.0
8801,TKL,2015,co2,0.0
8802,TKL,2015,co2e_100yr,0.0
8803,TKL,2015,co2e_20yr,0.0
8804,TKL,2015,n2o,0.0
8805,TKL,2016,ch4,0.0
8806,TKL,2016,co2,0.0
8807,TKL,2016,co2e_100yr,0.0
8808,TKL,2016,co2e_20yr,0.0
8809,TKL,2016,n2o,0.0
8810,TKL,2017,ch4,0.0
8811,TKL,2017,co2,0.0
8812,TKL,2017,co2e_100yr,0.0
8813,TKL,2017,co2e_20yr,0.0
8814,TKL,2017,n2o,0.0
8815,TKL,2018,ch4,0.0
8816,TKL,2018,co2,0.0
8817,TKL,2018,co2e_100yr,0.0
8818,TKL,2018,co2e_20yr,0.0
8819,TKL,2018,n2o,0.0
8820,TKL,2019,ch4,0.0
8821,TKL,2019,co2,0.0
8822,TKL,2019,co2e_100yr,0.0
8823,TKL,2019,co2e_20yr,0.0
8824,TKL,2019,n2o,0.0
8825,TKL,2020,ch4,0.0
8826,TKL,2020,co2,0.0
8827,TKL,2020,co2e_100yr,0.0
8828,TKL,2020,co2e_20yr,0.0
8829,TKL,2020,n2o,0.0
8830,TKL,2021,ch4,0.0
8831,TKL,2021,co2,0.0
8832,TKL,2021,co2e_100yr,0.0
8833,TKL,2021,co2e_20yr,0.0
8834,TKL,2021,n2o,0.0
8835,TKL,2022,ch4,0.0
8836,TKL,2022,co2,0.0
8837,TKL,2022,co2e_100yr,0.0
8838,TKL,2022,co2e_20yr,0.0
8839,TKL,2022,n2o,0.0
8840,TKM,2015,ch4,0.0
8841,TKM,2015,co2,0.0
8842,TKM,2015,co2e_100yr,0.0
8843,TKM,2015,co2e_20yr,0.0
8844,TKM,2015,n2o,0.0
8845,TKM,2016,ch4,0.0
8846,TKM,2016,co2,0.0
8847,TKM,2016,co2e_100yr,0.0
8848,TKM,2016,co2e_20yr,0.0
8849,TKM,2016,n2o,0.0
8850,TKM,2017,ch4,0.0
8851,TKM,2017,co2,0.0
8852,TKM,2017,co2e_100yr,0.0
8853,TKM,2017,co2e_20yr,0.0
8854,TKM,2017,n2o,0.0
8855,TKM,2018,ch4,0.0
8856,TKM,2018,co2,0.0
8857,TKM,2018,co2e_100yr,0.0
8858,TKM,2018,co2e_20yr,0.0
8859,TKM,2018,n2o,0.0
8860,TKM,2019,ch4,0.0
8861,TKM,2019,co2,0.0
8862,TKM,2019,co2e_100yr,0.0
8863,TKM,2019,co2e_20yr,0.0
8864,TKM,2019,n2o,0.0
8865,TKM,2020,ch4,0.0
8866,TKM,2020,co2,0.0
8867,TKM,2020,co2e_100yr,0.0
8868,TKM,2020,co2e_20yr,0.0
8869,TKM,2020,n2o,0.0
8870,TKM,2021,ch4,0.0
8871,TKM,2021,co2,0.0
8872,TKM,2021,co2e_100yr,0.0
8873,TKM,2021,co2e_20yr,0.0
8874,TKM,2021,n2o,0.0
8875,TKM,2022,ch4,0.0
8876,TKM,2022,co2,0.0
8877,TKM,2022,co2e_100yr,0.0
8878,TKM,2022,co2e_20yr,0.0
8879,TKM,2022,n2o,0.0
8880,TLS,2015,ch4,0.0
8881,TLS,2015,co2,0.0
8882,TLS,2015,co2e_100yr,0.0
8883,TLS,2015,co2e_20yr,0.0
8884,TLS,2015,n2o,0.0
8885,TLS,2016,ch4,0.0
8886,TLS,2016,co2,0.0
8887,TLS,2016,co2e_100yr,0.0
8888,TLS,2016,co2e_20yr,0.0
8889,TLS,2016,n2o,0.0
8890,TLS,2017,ch4,0.0
8891,TLS,2017,co2,0.0
8892,TLS,2017,co2e_100yr,0.0
8893,TLS,2017,co2e_20yr,0.0
8894,TLS,2017,n2o,0.0
8895,TLS,2018,ch4,0.0
8896,TLS,2018,co2,0.0
8897,TLS,2018,co2e_100yr,0.0
8898,TLS,2018,co2e_20yr,0.0
8899,TLS,2018,n2o,0.0
8900,TLS,2019,ch4,0.0
8901,TLS,2019,co2,0.0
8902,TLS,2019,co2e_100yr,0.0
8903,TLS,2019,co2e_20yr,0.0
8904,TLS,2019,n2o,0.0
8905,TLS,2020,ch4,0.0
8906,TLS,2020,co2,0.0
8907,TLS,2020,co2e_100yr,0.0
8908,TLS,2020,co2e_20yr,0.0
8909,TLS,2020,n2o,0.0
8910,TLS,2021,ch4,0.0
8911,TLS,2021,co2,0.0
8912,TLS,2021,co2e_100yr,0.0
8913,TLS,2021,co2e_20yr,0.0
8914,TLS,2021,n2o,0.0
8915,TLS,2022,ch4,0.0
8916,TLS,2022,co2,0.0
8917,TLS,2022,co2e_100yr,0.0
8918,TLS,2022,co2e_20yr,0.0
8919,TLS,2022,n2o,0.0
8920,TON,2015,ch4,0.0
8921,TON,2015,co2,0.0
8922,TON,2015,co2e_100yr,0.0
8923,TON,2015,co2e_20yr,0.0
8924,TON,2015,n2o,0.0
8925,TON,2016,ch4,0.0
8926,TON,2016,co2,0.0
8927,TON,2016,co2e_100yr,0.0
8928,TON,2016,co2e_20yr,0.0
8929,TON,2016,n2o,0.0
8930,TON,2017,ch4,0.0
8931,TON,2017,co2,0.0
8932,TON,2017,co2e_100yr,0.0
8933,TON,2017,co2e_20yr,0.0
8934,TON,2017,n2o,0.0
8935,TON,2018,ch4,0.0
8936,TON,2018,co2,0.0
8937,TON,2018,co2e_100yr,0.0
8938,TON,2018,co2e_20yr,0.0
8939,TON,2018,n2o,0.0
8940,TON,2019,ch4,0.0
8941,TON,2019,co2,0.0
8942,TON,2019,co2e_100yr,0.0
8943,TON,2019,co2e_20yr,0.0
8944,TON,2019,n2o,0.0
8945,TON,2020,ch4,0.0
8946,TON,2020,co2,0.0
8947,TON,2020,co2e_100yr,0.0
8948,TON,2020,co2e_20yr,0.0
8949,TON,2020,n2o,0.0
8950,TON,2021,ch4,0.0
8951,TON,2021,co2,0.0
8952,TON,2021,co2e_100yr,0.0
8953,TON,2021,co2e_20yr,0.0
8954,TON,2021,n2o,0.0
8955,TON,2022,ch4,0.0
8956,TON,2022,co2,0.0
8957,TON,2022,co2e_100yr,0.0
8958,TON,2022,co2e_20yr,0.0
8959,TON,2022,n2o,0.0
8960,TTO,2015,ch4,0.0
8961,TTO,2015,co2,0.0
8962,TTO,2015,co2e_100yr,0.0
8963,TTO,2015,co2e_20yr,0.0
8964,TTO,2015,n2o,0.0
8965,TTO,2016,ch4,0.0
8966,TTO,2016,co2,0.0
8967,TTO,2016,co2e_100yr,0.0
8968,TTO,2016,co2e_20yr,0.0
8969,TTO,2016,n2o,0.0
8970,TTO,2017,ch4,0.0
8971,TTO,2017,co2,0.0
8972,TTO,2017,co2e_100yr,0.0
8973,TTO,2017,co2e_20yr,0.0
8974,TTO,2017,n2o,0.0
8975,TTO,2018,ch4,0.0
8976,TTO,2018,co2,0.0
8977,TTO,2018,co2e_100yr,0.0
8978,TTO,2018,co2e_20yr,0.0
8979,TTO,2018,n2o,0.0
8980,TTO,2019,ch4,0.0
8981,TTO,2019,co2,0.0
8982,TTO,2019,co2e_100yr,0.0
8983,TTO,2019,co2e_20yr,0.0
8984,TTO,2019,n2o,0.0
8985,TTO,2020,ch4,0.0
8986,TTO,2020,co2,0.0
8987,TTO,2020,co2e_100yr,0.0
8988,TTO,2020,co2e_20yr,0.0
8989,TTO,2020,n2o,0.0
8990,TTO,2021,ch4,0.0
8991,TTO,2021,co2,0.0
8992,TTO,2021,co2e_100yr,0.0
8993,TTO,2021,co2e_20yr,0.0
8994,TTO,2021,n2o,0.0
8995,TTO,2022,ch4,0.0
8996,TTO,2022,co2,0.0
8997,TTO,2022,co2e_100yr,0.0
8998,TTO,2022,co2e_20yr,0.0
8999,TTO,2022,n2o,0.0
9000,TUN,2015,ch4,0.0
9001,TUN,2015,co2,0.0
9002,TUN,2015,co2e_100yr,0.0
9003,TUN,2015,co2e_20yr,0.0
9004,TUN,2015,n2o,0.0
9005,TUN,2016,ch4,0.0
9006,TUN,2016,co2,0.0
9007,TUN,2016,co2e_100yr,0.0
9008,TUN,2016,co2e_20yr,0.0
9009,TUN,2016,n2o,0.0
9010,TUN,2017,ch4,0.0
9011,TUN,2017,co2,0.0
9012,TUN,2017,co2e_100yr,0.0
9013,TUN,2017,co2e_20yr,0.0
9014,TUN,2017,n2o,0.0
9015,TUN,2018,ch4,0.0
9016,TUN,2018,co2,0.0
9017,TUN,2018,co2e_100yr,0.0
9018,TUN,2018,co2e_20yr,0.0
9019,TUN,2018,n2o,0.0
9020,TUN,2019,ch4,0.0
9021,TUN,2019,co2,0.0
9022,TUN,2019,co2e_100yr,0.0
9023,TUN,2019,co2e_20yr,0.0
9024,TUN,2019,n2o,0.0
9025,TUN,2020,ch4,0.0
9026,TUN,2020,co2,0.0
9027,TUN,2020,co2e_100yr,0.0
9028,TUN,2020,co2e_20yr,0.0
9029,TUN,2020,n2o,0.0
9030,TUN,2021,ch4,0.0
9031,TUN,2021,co2,0.0
9032,TUN,2021,co2e_100yr,0.0
9033,TUN,2021,co2e_20yr,0.0
9034,TUN,2021,n2o,0.0
9035,TUN,2022,ch4,0.0
9036,TUN,2022,co2,0.0
9037,TUN,2022,co2e_100yr,0.0
9038,TUN,2022,co2e_20yr,0.0
9039,TUN,2022,n2o,0.0
9040,TUR,2015,ch4,105026.83289838844
9041,TUR,2015,co2,0.0
9042,TUR,2015,co2e_100yr,2940751.321154876
9043,TUR,2015,co2e_20yr,8822253.963464629
9044,TUR,2015,n2o,0.0
9045,TUR,2016,ch4,106642.82963374857
9046,TUR,2016,co2,0.0
9047,TUR,2016,co2e_100yr,2985999.22974496
9048,TUR,2016,co2e_20yr,8957997.689234879
9049,TUR,2016,n2o,0.0
